"filename", "language", "Python", "pip requirements", "Properties", "HTML", "JavaScript", "XML", "Markdown", "PostCSS", "reStructuredText", "Batch", "PowerShell", "comment", "blank", "total"
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\uk.js", "JavaScript", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\vi.js", "JavaScript", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\zh-CN.js", "JavaScript", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\i18n\zh-TW.js", "JavaScript", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\select2.full.js", "JavaScript", 0, 0, 0, 0, -5102, 0, 0, 0, 0, 0, 0, -384, -1335, -6821
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\select2\select2.full.min.js", "JavaScript", 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, -2
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\xregexp\xregexp.js", "JavaScript", 0, 0, 0, 0, -3817, 0, 0, 0, 0, 0, 0, -1303, -1007, -6127
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\static\admin\js\vendor\xregexp\xregexp.min.js", "JavaScript", 0, 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, -13, -1, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\404.html", "HTML", 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, -6, -13
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\500.html", "HTML", 0, 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, -5, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\actions.html", "HTML", 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\app_index.html", "HTML", 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -4, -21
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\app_list.html", "HTML", 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, -4, -52
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\auth\user\add_form.html", "HTML", 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, -2, -17
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\auth\user\change_password.html", "HTML", 0, 0, 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, -10, -82
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\base.html", "HTML", 0, 0, 0, -114, 0, 0, 0, 0, 0, 0, 0, -8, -5, -127
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\base_site.html", "HTML", 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -4, -13
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\change_form.html", "HTML", 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, -15, -83
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\change_form_object_tools.html", "HTML", 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\change_list.html", "HTML", 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, -9, -95
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\change_list_object_tools.html", "HTML", 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, -2, -13
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\change_list_results.html", "HTML", 0, 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, -1, -37
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\color_theme_toggle.html", "HTML", 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, -1, -16
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\date_hierarchy.html", "HTML", 0, 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, -1, -15
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\delete_confirmation.html", "HTML", 0, 0, 0, -46, 0, 0, 0, 0, 0, 0, 0, 0, -5, -51
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\delete_selected_confirmation.html", "HTML", 0, 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, -5, -48
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\edit_inline\stacked.html", "HTML", 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -4, -39
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\edit_inline\tabular.html", "HTML", 0, 0, 0, -68, 0, 0, 0, 0, 0, 0, 0, 0, -2, -70
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\filter.html", "HTML", 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\includes\fieldset.html", "HTML", 0, 0, 0, -39, 0, 0, 0, 0, 0, 0, 0, 0, -1, -40
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\includes\object_delete_summary.html", "HTML", 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\index.html", "HTML", 0, 0, 0, -44, 0, 0, 0, 0, 0, 0, 0, 0, -8, -52
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\invalid_setup.html", "HTML", 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\login.html", "HTML", 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, -14, -70
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\nav_sidebar.html", "HTML", 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\object_history.html", "HTML", 0, 0, 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, -4, -57
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\pagination.html", "HTML", 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\popup_response.html", "HTML", 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, -1, -11
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\prepopulated_fields_js.html", "HTML", 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\search_form.html", "HTML", 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -1, -21
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\submit_line.html", "HTML", 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, 0, -1, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\clearable_file_input.html", "HTML", 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\date.html", "HTML", 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\foreign_key_raw_id.html", "HTML", 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\many_to_many_raw_id.html", "HTML", 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\radio.html", "HTML", 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\related_widget_wrapper.html", "HTML", 0, 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, -1, -42
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\split_datetime.html", "HTML", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\time.html", "HTML", 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\admin\widgets\url.html", "HTML", 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\logged_out.html", "HTML", 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, -7, -15
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_change_done.html", "HTML", 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -2, -21
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_change_form.html", "HTML", 0, 0, 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, -14, -67
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_reset_complete.html", "HTML", 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -6, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_reset_confirm.html", "HTML", 0, 0, 0, -39, 0, 0, 0, 0, 0, 0, 0, 0, -10, -49
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_reset_done.html", "HTML", 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, -6, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_reset_email.html", "HTML", 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, -5, -15
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templates\registration\password_reset_form.html", "HTML", 0, 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, -6, -33
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templatetags\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py", "Python", -430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -61, -545
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py", "Python", -122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -18, -151
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py", "Python", -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -71
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templatetags\base.py", "Python", -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -46
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\templatetags\log.py", "Python", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -8, -68
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\tests.py", "Python", -130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, -38, -234
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\utils.py", "Python", -433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, -76, -617
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\views\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\views\autocomplete.py", "Python", -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -17, -124
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\views\decorators.py", "Python", -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -20
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\views\main.py", "Python", -491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -99, -42, -632
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admin\widgets.py", "Python", -452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -97, -606
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\apps.py", "Python", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\middleware.py", "Python", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -5, -34
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\bookmarklets.html", "HTML", 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -6, -27
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\index.html", "HTML", 0, 0, 0, -24, 0, 0, 0, 0, 0, 0, 0, 0, -11, -35
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\missing_docutils.html", "HTML", 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, -7, -23
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\model_detail.html", "HTML", 0, 0, 0, -70, 0, 0, 0, 0, 0, 0, 0, 0, -9, -79
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\model_index.html", "HTML", 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, -11, -53
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\template_detail.html", "HTML", 0, 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, -6, -28
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\template_filter_index.html", "HTML", 0, 0, 0, -44, 0, 0, 0, 0, 0, 0, 0, 0, -11, -55
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\template_tag_index.html", "HTML", 0, 0, 0, -44, 0, 0, 0, 0, 0, 0, 0, 0, -11, -55
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\view_detail.html", "HTML", 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -9, -34
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\templates\admin_doc\view_index.html", "HTML", 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, -9, -60
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\urls.py", "Python", -49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -51
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\utils.py", "Python", -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61, -32, -265
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\admindocs\views.py", "Python", -423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, -49, -524
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\__init__.py", "Python", -266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, -59, -406
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\admin.py", "Python", -205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -21, -257
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\apps.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6, -32
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\backends.py", "Python", -213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, -57, -343
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\base_user.py", "Python", -99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, -34, -168
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\checks.py", "Python", -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, -21, -263
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\context_processors.py", "Python", -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -17, -68
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\decorators.py", "Python", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -28, -136
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\forms.py", "Python", -451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -76, -90, -617
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\handlers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\handlers\modwsgi.py", "Python", -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -6, -44
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\hashers.py", "Python", -432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -156, -101, -689
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\management\__init__.py", "Python", -110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -25, -175
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\management\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\management\commands\changepassword.py", "Python", -68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -14, -83
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\management\commands\createsuperuser.py", "Python", -275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -21, -22, -318
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\middleware.py", "Python", -181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -75, -36, -292
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0001_initial.py", "Python", -201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -205
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0002_alter_permission_name_max_length.py", "Python", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0003_alter_user_email_max_length.py", "Python", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0004_alter_user_username_opts.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -28
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0005_alter_user_last_login_null.py", "Python", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0006_require_contenttypes_0002.py", "Python", -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4, -14
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0007_alter_validators_add_error_messages.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -27
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0008_alter_user_username_max_length.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -27
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0009_alter_user_last_name_max_length.py", "Python", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0010_alter_group_name_max_length.py", "Python", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0011_update_proxy_permissions.py", "Python", -60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -9, -77
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\0012_alter_user_first_name_max_length.py", "Python", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -18
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\migrations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\mixins.py", "Python", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -24, -136
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\models.py", "Python", -398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -118, -119, -635
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\password_validation.py", "Python", -170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -45, -280
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\signals.py", "Python", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\templates\auth\widgets\read_only_password_hash.html", "HTML", 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\tokens.py", "Python", -76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -33, -24, -133
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\urls.py", "Python", -30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -37
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\validators.py", "Python", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -26
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\contrib\auth\views.py", "Python", -285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, -66, -386
